TRANSACTION_DATE,DAY_OF_MONTH,DAY_NAME,MONTH_NAME,MONTH_ID,NUMBER_OF_SALES,NUMBER_OF_UNIQUE_PRODUCTS,NUMBER_OF_SHOPS,TIME_BUCKET,DAY_CLASSIFICATION,SUM(TRANSACTION_QTY*UNIT_PRICE),STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Afternoon,Weekday,7.5,Astoria,Tea,Peppermint Rg,Brewed herbal tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Afternoon,Weekday,4.25,Lower Manhattan,Coffee,Latte Rg,Barista Espresso
1/2/2023,2,Mon,Jan,23Y01,5,1,1,Afternoon,Weekday,20,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Afternoon,Weekday,22.5,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Afternoon,Weekday,3.75,Hell's Kitchen,Bakery,Almond Croissant,Pastry
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Evening,Weekday,6,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea
1/1/2023,1,Sun,Jan,23Y01,5,1,1,Morning,Weekday,33.75,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Morning,Weekday,11.25,Lower Manhattan,Coffee,Latte,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Morning,Weekday,7.5,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Morning,Weekday,12,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,10,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,5.1,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,9,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,5.1,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,12,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Morning,Weekday,2.45,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Morning,Weekday,3.5,Lower Manhattan,Bakery,Ginger Biscotti,Biscotti
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Morning,Weekday,9,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Morning,Weekday,6,Astoria,Tea,Peppermint Lg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Morning,Weekday,5,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Morning,Weekday,6,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,15.5,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,15,Lower Manhattan,Coffee,Latte,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,8.8,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,22.5,Astoria,Coffee,Latte,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,10.5,Lower Manhattan,Bakery,Croissant,Pastry
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,9.5,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,4.4,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,2.55,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,4.4,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,5,1,1,Afternoon,Weekday,24.8,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,15,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Morning,Weekday,2,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Morning,Weekday,11.25,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,12,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,6,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,3.5,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,7.5,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,9,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Morning,Weekday,3,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,11.25,Hell's Kitchen,Coffee,Latte,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,6,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,7,Lower Manhattan,Coffee,Brazilian Lg,Organic brewed coffee
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,7.5,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,9.5,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,6,Lower Manhattan,Tea,English Breakfast Lg,Brewed Black tea
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,10,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,17,Astoria,Coffee,Latte Rg,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,18.75,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Afternoon,Weekday,7.5,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,3.5,Lower Manhattan,Bakery,Ginger Biscotti,Biscotti
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,3.5,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,4.25,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,3,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,3.5,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,5,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,6.2,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,17,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,6,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,4.5,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,7.5,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Evening,Weekday,18,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,16,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,9,Lower Manhattan,Coffee,Espresso shot,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,5,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,3.5,Astoria,Bakery,Croissant,Pastry
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,7.5,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,3.25,Astoria,Bakery,Hazelnut Biscotti,Biscotti
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,2.5,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,4,1,1,Evening,Weekday,21,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,3.5,Astoria,Bakery,Ginger Biscotti,Biscotti
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,2.45,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,4.4,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,3,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,4.4,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,4,1,1,Afternoon,Weekday,21,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
1/1/2023,1,Sun,Jan,23Y01,6,1,1,Afternoon,Weekday,31.5,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,3.75,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,3.75,Astoria,Bakery,Jumbo Savory Scone,Scone
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Afternoon,Weekday,15,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,7,1,1,Evening,Weekday,40,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,2.5,Astoria,Tea,Earl Grey Rg,Brewed Black tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,6,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,3,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,11.25,Hell's Kitchen,Coffee,Latte,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,10.2,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,3,1,1,Evening,Weekday,18,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,6,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,6,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,7.5,Astoria,Bakery,Jumbo Savory Scone,Scone
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,2,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,9,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,4,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,3.75,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,14.25,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,2.5,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,6,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,8.8,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Morning,Weekday,19,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,7,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,3.75,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,7.5,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,7.5,Hell's Kitchen,Coffee,Latte,Barista Espresso
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Morning,Weekday,6.6,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Morning,Weekday,12.4,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
1/2/2023,2,Mon,Jan,23Y01,5,1,1,Morning,Weekday,21,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,4.25,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Morning,Weekday,22.5,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,6.5,Hell's Kitchen,Bakery,Ginger Scone,Scone
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Morning,Weekday,10.5,Lower Manhattan,Bakery,Croissant,Pastry
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,2.5,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,6,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,4,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
1/2/2023,2,Mon,Jan,23Y01,4,1,1,Morning,Weekday,15,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Morning,Weekday,12,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,8,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,3.25,Astoria,Bakery,Cranberry Scone,Scone
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,7.5,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,6,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,9,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,3.5,Astoria,Bakery,Croissant,Pastry
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,5,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,7.5,Astoria,Coffee,Latte,Barista Espresso
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,12,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,7,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,6,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,3.5,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,12,Lower Manhattan,Coffee,Espresso shot,Barista Espresso
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,5,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,6,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,3,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso
1/2/2023,2,Mon,Jan,23Y01,5,1,1,Afternoon,Weekday,24,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Afternoon,Weekday,11.25,Astoria,Bakery,Jumbo Savory Scone,Scone
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Afternoon,Weekday,9,Astoria,Tea,English Breakfast Lg,Brewed Black tea
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Afternoon,Weekday,8,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
1/2/2023,2,Mon,Jan,23Y01,7,1,1,Afternoon,Weekday,30,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Afternoon,Weekday,7.5,Astoria,Tea,Earl Grey Rg,Brewed Black tea
1/2/2023,2,Mon,Jan,23Y01,5,1,1,Afternoon,Weekday,20,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Afternoon,Weekday,15,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Afternoon,Weekday,3.1,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Afternoon,Weekday,15,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
1/2/2023,2,Mon,Jan,23Y01,5,1,1,Afternoon,Weekday,31.5,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Afternoon,Weekday,3.5,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Afternoon,Weekday,2.5,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,7.5,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,2.2,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,4.9,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,4.25,Astoria,Coffee,Cappuccino Lg,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,5,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,2.5,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,6,Lower Manhattan,Tea,English Breakfast Lg,Brewed Black tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,4.5,Astoria,Bakery,Scottish Cream Scone ,Scone
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,4.9,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,5,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,6.2,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,2.5,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,6,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,5,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,3.1,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
1/1/2023,1,Sun,Jan,23Y01,2,1,1,Evening,Weekday,11.25,Astoria,Coffee,Latte,Barista Espresso
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,3.75,Hell's Kitchen,Bakery,Almond Croissant,Pastry
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,5,Astoria,Tea,Peppermint Rg,Brewed herbal tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,3,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,3.1,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,4.25,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,6.6,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,3,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,7.35,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,3.25,Hell's Kitchen,Bakery,Cranberry Scone,Scone
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,5,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,6,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,5.1,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Morning,Weekday,7.5,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea
1/1/2023,1,Sun,Jan,23Y01,1,1,1,Evening,Weekday,2.5,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,4,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,5,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Morning,Weekday,6,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Afternoon,Weekday,5,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Afternoon,Weekday,9,Astoria,Bakery,Scottish Cream Scone ,Scone
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Afternoon,Weekday,6.5,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti
1/2/2023,2,Mon,Jan,23Y01,4,1,1,Afternoon,Weekday,18,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Afternoon,Weekday,18,Astoria,Tea,Earl Grey Lg,Brewed Black tea
1/2/2023,2,Mon,Jan,23Y01,3,1,1,Afternoon,Weekday,12,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Afternoon,Weekday,9,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
1/2/2023,2,Mon,Jan,23Y01,2,1,1,Afternoon,Weekday,5.1,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
1/2/2023,2,Mon,Jan,23Y01,1,1,1,Afternoon,Weekday,3.5,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
